LON;LAT;NUMBER;STREET
18.0677913;59.3089243;18F;Assessorsgatan
18.03973;59.3379184;1;Atlasgatan
18.0400295;59.3381328;2;Atlasgatan
18.039448;59.3380169;3;Atlasgatan
18.039541;59.3381889;4;Atlasgatan
18.0392614;59.338057;5A;Atlasgatan
18.0391962;59.3380609;5B;Atlasgatan
18.0391366;59.3380758;5C;Atlasgatan
18.0390867;59.3380845;5D;Atlasgatan
18.0390227;59.3380956;5E;Atlasgatan
18.0392533;59.3382354;6;Atlasgatan
18.0387663;59.3381376;7;Atlasgatan
18.0389498;59.3382883;8;Atlasgatan
18.0381556;59.3382429;9;Atlasgatan
18.0382096;59.3384225;10;Atlasgatan
18.0378453;59.3382973;11;Atlasgatan
18.0379935;59.3384595;12;Atlasgatan
18.0375757;59.3383448;13;Atlasgatan
18.0377135;59.338505;14;Atlasgatan
18.0368982;59.3384676;15;Atlasgatan
18.0369654;59.3386409;16;Atlasgatan
18.0364863;59.338535;19;Atlasgatan
18.0365848;59.3387072;20;Atlasgatan
18.0363511;59.3386328;21;Atlasgatan
18.0394326;59.3375215;1;Atlasmuren
18.039441;59.3376468;2;Atlasmuren
18.0388118;59.3375682;3;Atlasmuren
18.0389555;59.3376789;4;Atlasmuren
18.0386671;59.3376997;6;Atlasmuren
18.0375393;59.3377813;12;Atlasmuren
18.0365774;59.3378532;16;Atlasmuren
18.0360023;59.3378946;18;Atlasmuren
18.0354353;59.3380569;22;Atlasmuren
18.0111003;59.3268072;1;Atterbomsvägen
18.0102596;59.3267639;3;Atterbomsvägen
18.0107303;59.3269942;26;Atterbomsvägen
18.0101162;59.326994;28;Atterbomsvägen
18.0094819;59.3271225;30;Atterbomsvägen
18.0088833;59.3272959;32;Atterbomsvägen
18.0082772;59.3274692;34;Atterbomsvägen
18.007654;59.3276307;36;Atterbomsvägen
18.0070338;59.3277846;38;Atterbomsvägen
18.005855;59.3280755;42;Atterbomsvägen
18.0051315;59.3283136;44;Atterbomsvägen
18.004656;59.3283588;46;Atterbomsvägen
18.0040266;59.3285018;48;Atterbomsvägen
18.0034753;59.3286456;50;Atterbomsvägen
18.0028618;59.3287993;52;Atterbomsvägen
18.0021304;59.3290967;56;Atterbomsvägen
18.0022579;59.3292825;58;Atterbomsvägen
18.002385;59.3294677;60;Atterbomsvägen
18.0023962;59.3294955;60A;Atterbomsvägen
18.0988183;59.303794;1;Babordsgatan
18.0989473;59.3039044;3;Babordsgatan
18.0991655;59.303732;4;Babordsgatan
18.0990944;59.3040305;5;Babordsgatan
18.0993282;59.3038416;6;Babordsgatan
18.0992429;59.3041575;7;Babordsgatan
18.0994659;59.3039344;8;Babordsgatan
18.099437;59.3042867;9;Babordsgatan
18.0996461;59.3040345;10;Babordsgatan
18.0996343;59.3044182;11;Babordsgatan
18.0997113;59.3041201;12;Babordsgatan
18.0999493;59.3043288;14;Babordsgatan
18.1006119;59.304842;20;Babordsgatan
18.1001042;59.3049494;21;Babordsgatan
18.1012447;59.304781;22;Babordsgatan
18.1002251;59.3050398;23;Babordsgatan
18.1005009;59.3051007;25;Babordsgatan
18.1002377;59.3051911;27;Babordsgatan
17.9940246;59.3240848;1;Badstrandsvägen
17.9937934;59.3243056;2;Badstrandsvägen
17.99363;59.3239622;3;Badstrandsvägen
17.9932142;59.324085;4A;Badstrandsvägen
17.9929345;59.3242376;4B;Badstrandsvägen
17.9926249;59.3242896;4C;Badstrandsvägen
17.9923611;59.3241558;4D;Badstrandsvägen
17.9932834;59.3238071;5;Badstrandsvägen
17.9929839;59.3239859;6;Badstrandsvägen
17.9929348;59.3235937;7;Badstrandsvägen
17.9928035;59.3238221;8;Badstrandsvägen
17.9925831;59.3234527;9;Badstrandsvägen
17.9925076;59.3237183;10;Badstrandsvägen
17.9921161;59.3232555;11;Badstrandsvägen
17.9919162;59.3234619;12;Badstrandsvägen
17.9917935;59.323409;12A;Badstrandsvägen
17.991793;59.323115;13;Badstrandsvägen
17.9914808;59.3232575;14;Badstrandsvägen
17.9906728;59.3226592;17;Badstrandsvägen
17.9905192;59.3224654;19;Badstrandsvägen
17.9897655;59.322733;20;Badstrandsvägen
17.9903648;59.3223573;21;Badstrandsvägen
17.9897142;59.3225687;22;Badstrandsvägen
17.9901366;59.3221364;23;Badstrandsvägen
17.9896669;59.3224221;24;Badstrandsvägen
17.9898778;59.3220134;25;Badstrandsvägen
17.9896259;59.3222717;26;Badstrandsvägen
17.9897116;59.3217026;27;Badstrandsvägen
17.9894252;59.3218237;28;Badstrandsvägen
17.989567;59.3215263;29;Badstrandsvägen
17.989298;59.3216036;30;Badstrandsvägen
17.9890805;59.3209259;31;Badstrandsvägen
17.9892435;59.3215364;32;Badstrandsvägen
17.9889078;59.3207182;33;Badstrandsvägen
17.9887545;59.3212279;34;Badstrandsvägen
17.9885153;59.3209268;36;Badstrandsvägen
18.0735257;59.3248691;9;Baggensgatan
18.0735451;59.3248024;11;Baggensgatan
18.0733721;59.3249921;12;Baggensgatan
18.0735576;59.3247081;13;Baggensgatan
18.0733998;59.3249353;14;Baggensgatan
18.0735647;59.3245578;15;Baggensgatan
18.0734564;59.3247614;16;Baggensgatan
18.0734415;59.3248306;16A;Baggensgatan
18.0735279;59.3244308;17;Baggensgatan
18.073465;59.3246712;18;Baggensgatan
18.0734481;59.3242675;19;Baggensgatan
18.0734089;59.3241903;21;Baggensgatan
18.0733764;59.3240586;23;Baggensgatan
18.0732809;59.3239878;24;Baggensgatan
18.0733653;59.3239289;25;Baggensgatan
18.0733585;59.3237592;27;Baggensgatan
18.0683312;59.345227;1;Baldersgatan
18.0683388;59.3448778;2;Baldersgatan
18.0685466;59.3454964;3;Baldersgatan
18.0685108;59.3450082;4;Baldersgatan
18.0684962;59.3451046;4B;Baldersgatan
18.0686974;59.3456062;5;Baldersgatan
18.0685687;59.3452076;6A;Baldersgatan
18.0685316;59.3451545;6B;Baldersgatan
18.0688077;59.3456865;7A;Baldersgatan
18.0688678;59.3457303;7B;Baldersgatan
18.0686089;59.3452671;8A;Baldersgatan
18.0686567;59.3453338;8B;Baldersgatan
18.0686879;59.3453785;10A;Baldersgatan
18.0687508;59.3454277;10B;Baldersgatan
18.0689693;59.3455359;12A;Baldersgatan
18.0688602;59.345507;12B;Baldersgatan
18.0690778;59.3456659;14;Baldersgatan
18.0311471;59.3286141;1;Baltzar von Platens Gata
18.0315738;59.3285269;2;Baltzar von Platens Gata
18.0312553;59.3287991;3;Baltzar von Platens Gata
18.0316977;59.3287379;4;Baltzar von Platens Gata
18.0313709;59.3289971;5;Baltzar von Platens Gata
18.0318101;59.3289293;6;Baltzar von Platens Gata
18.0316132;59.3295214;7;Baltzar von Platens Gata
18.0314066;59.3294431;7A;Baltzar von Platens Gata
18.0310721;59.3294952;7B;Baltzar von Platens Gata
18.0313616;59.3296654;7C;Baltzar von Platens Gata
18.0317367;59.3300692;9;Baltzar von Platens Gata
18.0323368;59.330531;10;Baltzar von Platens Gata
18.032258;59.3305396;10A;Baltzar von Platens Gata
18.0321537;59.3305601;10B;Baltzar von Platens Gata
18.0318754;59.3303853;11;Baltzar von Platens Gata
18.0318635;59.3306201;12;Baltzar von Platens Gata
18.0320264;59.3306195;12A;Baltzar von Platens Gata
18.0319028;59.3306463;12B;Baltzar von Platens Gata
18.0318056;59.3306721;12C;Baltzar von Platens Gata
18.0317208;59.3306628;12D;Baltzar von Platens Gata
18.0315119;59.330441;13;Baltzar von Platens Gata
18.0310232;59.330133;15;Baltzar von Platens Gata
18.06983;59.3160718;2A;Banbrinken
18.0698163;59.3159717;2C;Banbrinken
18.0907035;59.332104;1;Banérgatan
18.0911236;59.3321635;2;Banérgatan
18.0908662;59.3323179;3;Banérgatan
18.0912677;59.3323528;4;Banérgatan
18.0911696;59.3327158;5;Banérgatan
18.0916353;59.332835;6;Banérgatan
18.0913246;59.3329194;7;Banérgatan
18.0918044;59.3330576;8;Banérgatan
18.091484;59.3331378;9;Banérgatan
18.0926747;59.3342024;10;Banérgatan
18.0927615;59.3343268;12;Banérgatan
18.0928021;59.3348744;13;Banérgatan
18.0931322;59.3347949;14;Banérgatan
18.0929731;59.3350874;15;Banérgatan
18.0927409;59.3351745;15A;Banérgatan
18.0939475;59.3351353;16;Banérgatan
18.0930802;59.3352283;17;Banérgatan
18.0925964;59.3352869;17A;Banérgatan
18.0932014;59.3353931;19;Banérgatan
18.0927937;59.3354723;19A;Banérgatan
18.0933035;59.3355246;21;Banérgatan
18.0934365;59.3356966;23;Banérgatan
18.0935538;59.3358508;25;Banérgatan
18.0927438;59.336295;25A;Banérgatan
18.0936302;59.3359511;27;Banérgatan
18.0929929;59.3360867;27A;Banérgatan
18.0944167;59.335836;28;Banérgatan
18.0938028;59.3361779;29;Banérgatan
18.0933649;59.3362583;29A;Banérgatan
18.0942252;59.3358672;30;Banérgatan
18.0939086;59.3363169;31;Banérgatan
18.0934534;59.3363865;31A;Banérgatan
18.0931902;59.3365348;31B;Banérgatan
18.0940731;59.3365902;33;Banérgatan
18.0944409;59.337043;35;Banérgatan
18.094684;59.3373237;37;Banérgatan
18.0952927;59.3372774;38;Banérgatan
18.0948237;59.3374848;39;Banérgatan
18.0954857;59.3371175;40;Banérgatan
18.0949785;59.3376636;41;Banérgatan
18.0956886;59.3377179;42;Banérgatan
18.0951023;59.3378064;43;Banérgatan
18.0958125;59.3378625;44;Banérgatan
18.0952507;59.3379776;45;Banérgatan
18.0950763;59.3379726;45A;Banérgatan
18.0950998;59.3380682;45B;Banérgatan
18.096163;59.3382981;46;Banérgatan
18.0956216;59.3384284;47;Banérgatan
18.0962664;59.3384261;48;Banérgatan
18.0957579;59.3385974;49;Banérgatan
18.0963963;59.3385866;50;Banérgatan
18.0959163;59.3387958;51;Banérgatan
18.0965235;59.3387437;52;Banérgatan
18.0960954;59.3390154;53;Banérgatan
18.0966504;59.3389004;54;Banérgatan
18.0963626;59.3400354;55;Banérgatan
18.097576;59.3400076;56;Banérgatan
18.0960961;59.3400921;59;Banérgatan
18.0977834;59.3403023;60;Banérgatan
18.0957154;59.3401718;61;Banérgatan
18.0985558;59.3412926;62;Banérgatan
18.0954185;59.3402596;63;Banérgatan
18.0983973;59.3417406;64;Banérgatan
18.0955265;59.3404252;65;Banérgatan
18.096926;59.3401737;71;Banérgatan
18.0970694;59.3403514;73;Banérgatan
18.0969983;59.3405686;75;Banérgatan
18.0967671;59.340618;77;Banérgatan
18.0964913;59.3406752;79;Banérgatan
18.0961945;59.3407198;81;Banérgatan
18.0973644;59.3407861;83;Banérgatan
18.0976298;59.3408516;85;Banérgatan
18.0975369;59.3409999;87;Banérgatan
18.0974909;59.3410785;89;Banérgatan
18.0973351;59.3412633;91;Banérgatan
18.097043;59.3412504;93;Banérgatan
18.0582246;59.3364619;1;Barnhusgatan
18.0582339;59.3366329;2;Barnhusgatan
18.0578133;59.3363588;3;Barnhusgatan
18.0578087;59.3365264;4;Barnhusgatan
18.0576252;59.3367423;4A;Barnhusgatan
18.0573325;59.3362311;5;Barnhusgatan
18.0574806;59.3364442;6;Barnhusgatan
18.057121;59.3363541;8;Barnhusgatan
18.0568121;59.3365451;8A;Barnhusgatan
18.0572427;59.336638;8B;Barnhusgatan
18.0566801;59.3362437;10;Barnhusgatan
18.056588;59.3364891;10A;Barnhusgatan
18.0564422;59.3362331;12;Barnhusgatan
18.0557368;59.3360559;14;Barnhusgatan
18.0554983;59.3359476;16;Barnhusgatan
18.0547246;59.3357537;18;Barnhusgatan
18.0539088;59.3355543;20;Barnhusgatan
18.0535497;59.3354642;22;Barnhusgatan
18.0910009;59.3081009;1;Barnängs Tvärgränd
18.0917217;59.30769;2;Barnängs Tvärgränd
18.09133;59.3081743;5;Barnängs Tvärgränd
18.0955279;59.3126694;2;Barnängsgatan
18.0953505;59.3124835;4;Barnängsgatan
18.0952162;59.3123811;6;Barnängsgatan
18.0959902;59.3127568;8A;Barnängsgatan
18.0962268;59.3127238;8B;Barnängsgatan
18.0969732;59.3125458;9A;Barnängsgatan
18.0968109;59.3122366;9B;Barnängsgatan
18.0966775;59.3119895;9C;Barnängsgatan
18.0967387;59.3127406;10A;Barnängsgatan
18.0967148;59.3126701;10B;Barnängsgatan
18.0966819;59.3126084;10C;Barnängsgatan
18.0966131;59.3125744;10D;Barnängsgatan
18.0968646;59.3118277;11A;Barnängsgatan
18.0967513;59.3118128;11B;Barnängsgatan
18.0965589;59.3126044;12A;Barnängsgatan
18.0965043;59.3126121;12B;Barnängsgatan
18.0966081;59.3117663;13;Barnängsgatan
18.0963163;59.3125207;14;Barnängsgatan
18.096108;59.3123965;16;Barnängsgatan
18.0959558;59.3122506;18;Barnängsgatan
18.096292;59.3112434;19;Barnängsgatan
18.096303;59.3113186;19A;Barnängsgatan
18.0963215;59.3123557;20;Barnängsgatan
18.0961077;59.3105797;21;Barnängsgatan
18.0958026;59.3103803;21A;Barnängsgatan
18.0957475;59.3102804;21B;Barnängsgatan
18.0956669;59.3101338;21C;Barnängsgatan
18.0962055;59.3121858;22;Barnängsgatan
18.096016;59.312081;24;Barnängsgatan
18.0949636;59.3122521;26;Barnängsgatan
18.0961797;59.3119542;26A;Barnängsgatan
18.0953159;59.3120086;28;Barnängsgatan
18.095311;59.3119157;28A;Barnängsgatan
18.0955456;59.3119323;28B;Barnängsgatan
18.0951234;59.3119253;30;Barnängsgatan
18.0950639;59.3118181;32;Barnängsgatan
18.0949951;59.3116939;34;Barnängsgatan
18.094914;59.3115475;36;Barnängsgatan
18.0948387;59.3114114;38;Barnängsgatan
18.0947687;59.3112848;40;Barnängsgatan
18.094705;59.3111699;42;Barnängsgatan
18.0948168;59.3110767;44;Barnängsgatan
18.0962579;59.3118347;46A;Barnängsgatan
18.0962273;59.3117889;46B;Barnängsgatan
18.0962014;59.3117419;46C;Barnängsgatan
18.0961748;59.3116936;46D;Barnängsgatan
18.0960845;59.31153;48A;Barnängsgatan
18.0960436;59.311456;48B;Barnängsgatan
18.0959746;59.3113314;50A;Barnängsgatan
18.0959493;59.3112856;50B;Barnängsgatan
18.0959239;59.3112396;50C;Barnängsgatan
18.095899;59.3111946;50D;Barnängsgatan
18.0958426;59.3110923;52A;Barnängsgatan
18.0958113;59.3110354;52B;Barnängsgatan
18.0957799;59.3109783;52C;Barnängsgatan
18.0957527;59.3109288;52D;Barnängsgatan
18.0955895;59.3109333;52E;Barnängsgatan
18.0954816;59.3109715;52F;Barnängsgatan
18.0953727;59.3109636;52G;Barnängsgatan
18.0952633;59.3106055;54;Barnängsgatan
18.0952411;59.3100782;56;Barnängsgatan
18.0951209;59.30979;58;Barnängsgatan
18.0950215;59.3096003;60;Barnängsgatan
18.0934635;59.3089484;66;Barnängsgatan
18.0965491;59.3104;2;Barnängsgränd
18.0968521;59.3103632;4;Barnängsgränd
18.0970594;59.3103253;6;Barnängsgränd
18.0574874;59.3610066;11;Baron Rålambs Väg
18.0569174;59.3608091;13;Baron Rålambs Väg
18.0569924;59.3602359;15;Baron Rålambs Väg
18.0671293;59.320243;1A;Bastugatan
18.0668448;59.3202916;1B;Bastugatan
18.0671998;59.3203242;2;Bastugatan
18.066566;59.3203355;3;Bastugatan
18.0666403;59.3204187;4;Bastugatan
18.0660972;59.3204057;5;Bastugatan
18.0662166;59.3204855;6A;Bastugatan
18.066036;59.3205985;6B;Bastugatan
18.0660553;59.3206617;6C;Bastugatan
18.0656073;59.3203885;7A;Bastugatan
18.0657135;59.3203933;7B;Bastugatan
18.0657771;59.3203701;7C;Bastugatan
18.0656645;59.3203296;7D;Bastugatan
18.0642642;59.3203507;11;Bastugatan
18.0652713;59.3205117;12A;Bastugatan
18.0654162;59.3205966;12B;Bastugatan
18.0652312;59.3206645;12C;Bastugatan
18.0652456;59.3206826;12D;Bastugatan
18.0650093;59.3204824;14A;Bastugatan
18.0648547;59.3204713;14B;Bastugatan
18.0638157;59.320413;16;Bastugatan
18.0644139;59.3204406;16A;Bastugatan
18.0629425;59.3202744;17;Bastugatan
18.0620999;59.3202099;19;Bastugatan
18.0616466;59.3201695;21;Bastugatan
18.0619392;59.320334;22A;Bastugatan
18.0619706;59.320379;22B;Bastugatan
18.0619385;59.3204608;22C;Bastugatan
18.062075;59.3205769;22D;Bastugatan
18.0622035;59.3205847;22E;Bastugatan
18.0617211;59.3205458;24A;Bastugatan
18.0617386;59.3204386;24B;Bastugatan
18.0611917;59.320129;25;Bastugatan
18.061635;59.3204129;26;Bastugatan
18.0607428;59.320089;27;Bastugatan
18.0608749;59.3202513;28A;Bastugatan
18.0609107;59.3203237;28B;Bastugatan
18.0608178;59.3203753;28C;Bastugatan
18.0601506;59.3203465;30A;Bastugatan
18.0601273;59.320468;30B;Bastugatan
18.0603738;59.320063;31;Bastugatan
18.0599895;59.320303;32;Bastugatan
18.0601032;59.3200602;33;Bastugatan
18.0598271;59.320053;35;Bastugatan
18.0593398;59.3201054;36;Bastugatan
18.0594819;59.3200329;37;Bastugatan
18.0587504;59.320086;38;Bastugatan
18.0589552;59.3200093;39;Bastugatan
18.0584299;59.3201193;40A;Bastugatan
18.0584129;59.3202892;40B;Bastugatan
18.0586754;59.3199876;41;Bastugatan
18.0580793;59.3200644;42;Bastugatan
18.0584235;59.319973;43;Bastugatan
18.0577567;59.3200923;44A;Bastugatan
18.0577293;59.3202462;44B;Bastugatan
18.057946;59.3199065;45;Bastugatan
18.0579882;59.3197553;45A;Bastugatan
18.0576169;59.3200817;46A;Bastugatan
18.0574852;59.3200744;46B;Bastugatan
18.0570723;59.320105;48A;Bastugatan
18.0568578;59.320168;48B;Bastugatan
18.0572081;59.320166;48C;Bastugatan
18.0573069;59.3201556;48D;Bastugatan
18.0569053;59.3198711;49;Bastugatan
18.05678;59.3198214;49A;Bastugatan
18.056609;59.3201887;52;Bastugatan
18.0566403;59.3196169;53;Bastugatan
18.056699;59.3194882;55;Bastugatan
18.0568902;59.3190913;57;Bastugatan
18.0884153;59.3151366;1;Beckbrännarbacken
18.0880145;59.3150654;2;Beckbrännarbacken
18.0890048;59.3151788;3;Beckbrännarbacken
18.0875855;59.3150117;4;Beckbrännarbacken
18.089006;59.3150037;5;Beckbrännarbacken
18.0875856;59.3149242;6;Beckbrännarbacken
18.0890059;59.3148523;7;Beckbrännarbacken
18.0982864;59.3209609;502;Beckholmen
18.1009743;59.3216765;505A;Beckholmen
18.1009274;59.3216303;505B;Beckholmen
18.1008453;59.3216107;505C;Beckholmen
18.1004355;59.3214915;506;Beckholmen
18.1008669;59.3210323;507;Beckholmen
18.1004291;59.3209716;510;Beckholmen
18.1000814;59.3202585;512;Beckholmen
18.0997028;59.3202246;513A;Beckholmen
18.0995106;59.3199317;513B;Beckholmen
18.0998558;59.3200944;514;Beckholmen
18.1015954;59.321448;515A;Beckholmen
18.1015326;59.321493;515B;Beckholmen
18.1014255;59.3215984;515C;Beckholmen
18.102033;59.321614;516;Beckholmen
18.1018085;59.3207314;518;Beckholmen
18.1016557;59.3207029;519;Beckholmen
18.1011468;59.3199263;520;Beckholmen
18.1020478;59.3202988;521;Beckholmen
18.0985685;59.3207899;524;Beckholmen
18.1023474;59.3207813;526;Beckholmen
18.1023268;59.321056;527;Beckholmen
18.1018881;59.3226194;1;Beckholmsvägen
18.1021041;59.3224975;3;Beckholmsvägen
18.1008579;59.3223418;4;Beckholmsvägen
18.1023566;59.3221828;5;Beckholmsvägen
18.1005435;59.3223846;6;Beckholmsvägen
18.1003357;59.3224921;8;Beckholmsvägen
18.1003071;59.3224913;10;Beckholmsvägen
18.1003802;59.3224336;12;Beckholmsvägen
18.1002606;59.3223708;14;Beckholmsvägen
18.0994735;59.3224065;16;Beckholmsvägen
18.0998638;59.3223037;18;Beckholmsvägen
18.1005428;59.3223009;20;Beckholmsvägen
18.1007885;59.3222971;22;Beckholmsvägen
18.1007923;59.3222817;24;Beckholmsvägen
18.1017507;59.3224261;26;Beckholmsvägen
18.0696589;59.3245358;2;Bedoirsgränd
18.054884;59.3513931;2;Bellevuevägen
18.052932;59.3520325;10;Bellevuevägen
18.0529837;59.3517191;11;Bellevuevägen
18.0646523;59.3206075;1;Bellmansgatan
18.0644517;59.3207985;2;Bellmansgatan
18.0650357;59.319958;5;Bellmansgatan
18.0652919;59.3199731;5A;Bellmansgatan
18.0643888;59.3205754;6;Bellmansgatan
18.0641582;59.3205478;6A;Bellmansgatan
18.0636963;59.3205223;6B;Bellmansgatan
18.0643366;59.3204395;6C;Bellmansgatan
18.0652374;59.3196798;7A;Bellmansgatan
18.0653214;59.3197334;7B;Bellmansgatan
18.0645127;59.3203424;8;Bellmansgatan
18.0652389;59.3194691;9;Bellmansgatan
18.0645693;59.3202367;10;Bellmansgatan
18.0647557;59.3200211;12;Bellmansgatan
18.0667565;59.3189848;13;Bellmansgatan
18.0647241;59.3198915;14A;Bellmansgatan
18.0647076;59.3199316;14B;Bellmansgatan
18.0646112;59.3198766;14C;Bellmansgatan
18.0645878;59.3199251;14D;Bellmansgatan
18.0659126;59.3180824;15;Bellmansgatan
18.0647882;59.319641;16A;Bellmansgatan
18.0646944;59.3196792;16B;Bellmansgatan
18.0645235;59.3196079;16C;Bellmansgatan
18.0649095;59.3197235;16D;Bellmansgatan
18.0649669;59.3194815;18A;Bellmansgatan
18.0649432;59.3195281;18B;Bellmansgatan
18.0647034;59.319506;18C;Bellmansgatan
18.0661687;59.3175581;19;Bellmansgatan
18.0665798;59.3175979;19A;Bellmansgatan
18.0652478;59.3190025;20;Bellmansgatan
18.0662423;59.3174058;21;Bellmansgatan
18.0666455;59.3174546;21A;Bellmansgatan
18.0649545;59.3187328;22;Bellmansgatan
18.0648403;59.3187289;22A;Bellmansgatan
18.0653468;59.3188006;22B;Bellmansgatan
18.0654181;59.3186541;22C;Bellmansgatan
18.0649054;59.3185725;22D;Bellmansgatan
18.0650138;59.3186324;22E;Bellmansgatan
18.0663097;59.317266;23;Bellmansgatan
18.0667108;59.317312;23A;Bellmansgatan
18.065482;59.318523;24;Bellmansgatan
18.0663811;59.317118;25;Bellmansgatan
18.0667824;59.3171559;25A;Bellmansgatan
18.0656217;59.3182333;26;Bellmansgatan
18.0657019;59.3180671;26A;Bellmansgatan
18.0664762;59.3169191;27;Bellmansgatan
18.0658395;59.3177732;28;Bellmansgatan
18.0655346;59.3176842;28A;Bellmansgatan
18.0659747;59.3175007;30;Bellmansgatan
18.0660584;59.3173262;32;Bellmansgatan
18.065924;59.31724;32A;Bellmansgatan
18.0661288;59.3171797;34;Bellmansgatan
18.065852;59.3171112;34A;Bellmansgatan
18.0661762;59.3170818;36;Bellmansgatan
18.0662425;59.3169448;38;Bellmansgatan
18.0641445;59.314931;1A;Bengt Ekehjelmsgatan
18.0639782;59.3149132;1B;Bengt Ekehjelmsgatan
18.0640475;59.3150575;2A;Bengt Ekehjelmsgatan
18.0641052;59.3150634;2B;Bengt Ekehjelmsgatan
18.0641561;59.315069;2C;Bengt Ekehjelmsgatan
18.0634539;59.3148569;5;Bengt Ekehjelmsgatan
18.0631133;59.314957;6;Bengt Ekehjelmsgatan
18.0631914;59.3148288;7;Bengt Ekehjelmsgatan
18.0628785;59.3147952;9;Bengt Ekehjelmsgatan
18.0626086;59.3147662;11;Bengt Ekehjelmsgatan
18.062214;59.3147239;13;Bengt Ekehjelmsgatan
18.046955;59.3293586;1;Bergsgatan
18.0498571;59.3290651;2;Bergsgatan
18.0464155;59.3294314;3;Bergsgatan
18.0462739;59.3291997;3A;Bergsgatan
18.0495182;59.329111;4;Bergsgatan
18.046068;59.3294773;5A;Bergsgatan
18.0460847;59.3292473;5B;Bergsgatan
18.0458149;59.3292803;5C;Bergsgatan
18.0457698;59.3295212;7A;Bergsgatan
18.0454771;59.32956;7B;Bergsgatan
18.0449209;59.3296296;9;Bergsgatan
18.0486189;59.3293238;10;Bergsgatan
18.0445343;59.3296817;11;Bergsgatan
18.0482424;59.3293766;12;Bergsgatan
18.0442904;59.3297134;13;Bergsgatan
18.0481158;59.3293925;14;Bergsgatan
18.0439558;59.3297573;15;Bergsgatan
18.0477017;59.329447;16;Bergsgatan
18.0433456;59.329835;17;Bergsgatan
18.0471332;59.3295227;18;Bergsgatan
18.0428871;59.3298988;19;Bergsgatan
18.0427491;59.3296931;19A;Bergsgatan
18.0467585;59.3295705;20;Bergsgatan
18.0425753;59.3299403;21;Bergsgatan
18.0464906;59.3296061;22;Bergsgatan
18.0422564;59.3299832;23;Bergsgatan
18.0422365;59.3297583;23A;Bergsgatan
